session_id,total_pnl,HYDROGEL_PACK_pnl,VELVETFRUIT_EXTRACT_pnl,VEV_4000_pnl,VEV_4500_pnl,VEV_5000_pnl,VEV_5100_pnl,VEV_5200_pnl,VEV_5300_pnl,VEV_5400_pnl,VEV_5500_pnl,VEV_6000_pnl,VEV_6500_pnl,HYDROGEL_PACK_position,VELVETFRUIT_EXTRACT_position,VEV_4000_position,VEV_4500_position,VEV_5000_position,VEV_5100_position,VEV_5200_position,VEV_5300_position,VEV_5400_position,VEV_5500_position,VEV_6000_position,VEV_6500_position,HYDROGEL_PACK_cash,VELVETFRUIT_EXTRACT_cash,VEV_4000_cash,VEV_4500_cash,VEV_5000_cash,VEV_5100_cash,VEV_5200_cash,VEV_5300_cash,VEV_5400_cash,VEV_5500_cash,VEV_6000_cash,VEV_6500_cash,total_slope_per_step,total_r2,HYDROGEL_PACK_slope_per_step,HYDROGEL_PACK_r2,VELVETFRUIT_EXTRACT_slope_per_step,VELVETFRUIT_EXTRACT_r2,VEV_4000_slope_per_step,VEV_4000_r2,VEV_4500_slope_per_step,VEV_4500_r2,VEV_5000_slope_per_step,VEV_5000_r2,VEV_5100_slope_per_step,VEV_5100_r2,VEV_5200_slope_per_step,VEV_5200_r2,VEV_5300_slope_per_step,VEV_5300_r2,VEV_5400_slope_per_step,VEV_5400_r2,VEV_5500_slope_per_step,VEV_5500_r2,VEV_6000_slope_per_step,VEV_6000_r2,VEV_6500_slope_per_step,VEV_6500_r2
53,3101.709212674785,2142.046557593436,455.0561872375256,423.48669329755285,0,-11.534159901545706,0,92.65393444781625,0,0,0,0,0,-8,-25,13,0,-1,0,-7,0,0,0,0,0,81959,132239,-15830,0,374,0,692,0,0,0,0,0,3.7209386637283437,0.9447954869962918,2.3279348220809877,0.9249759264113545,0.6494340931710331,0.7428697419912086,0.6378103344001314,0.814653215665958,0,0,-0.003697294629136628,0.1631291493558045,0,0,0.10945670870532496,0.7112863913263469,0,0,0,0,0,0,0,0,0,0
54,5693.5913478507455,4664.846836585784,461.21714302134933,567.5273682436118,0,0,0,0,0,0,0,0,0,67,58,-2,0,0,0,0,0,0,0,0,0,-670150,-303519,3061,0,0,0,0,0,0,0,0,0,4.7244326577394755,0.9004007200926538,3.9172883605838007,0.8777732467442113,0.27886523787463097,0.17775697766296306,0.5282790592810594,0.9500504064556765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1157.3457994581477,2105.7943469062157,-1299.3806960765505,350.93214862848254,0,0,0,0,0,0,0,0,0,-26,88,15,0,0,0,0,0,0,0,0,0,260417,-460263,-17805,0,0,0,0,0,0,0,0,0,4.153384621713293,0.4214759533236088,1.4293921979617927,0.7517836158979103,2.1902922813658137,0.15189864493085364,0.5337001423856722,0.4328381758305857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4826.86614951611,4033.6064562011743,190.04106419850723,603.2186291164289,0,0,0,0,0,0,0,0,0,43,14,-13,0,0,0,0,0,0,0,0,0,-425948,-73578,17547,0,0,0,0,0,0,0,0,0,5.0005141686877455,0.8426137987072797,4.6031271108412,0.8414191680974407,-0.033662160665134576,0.003117191610136848,0.43104921851170724,0.8658458633075438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1725.1581794143713,919.4409194482723,742.478818388714,63.23844157738495,0,0,0,0,0,0,0,0,0,14,16,-23,0,0,0,0,0,0,0,0,0,-139614,-83559,29553,0,0,0,0,0,0,0,0,0,2.157328971443937,0.6599419518111725,1.16915320897125,0.589522581373679,0.9390104655970163,0.8519690791246632,0.04916529687568372,0.012082277082587993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,864.199727636408,1085.9993593248655,-642.3329999303096,532.6984721099743,0,0,0,-119.71408915025233,7.548985282130161,0,0,0,0,52,-63,6,0,0,0,-5,6,0,0,0,0,-518667,333173,-7008,0,0,0,530,-258,0,0,0,0,1.7995946515393126,0.4902913420585896,1.9325970048858323,0.794424181307851,-0.6371185070460269,0.3147525543178128,0.6217159588219149,0.9434598056698704,0,0,0,0,0,0,-0.1090108543825241,0.6003610200516193,-0.00858895073987811,0.25955348595502054,0,0,0,0,0,0,0,0
59,3535.5884373040362,3943.6636258571525,-681.854733428976,293.3285453852659,0,0,0,-19.54900050940614,0,0,0,0,0,-42,-74,13,0,0,0,-7,0,0,0,0,0,419262,392603,-15738,0,0,0,764,0,0,0,0,0,3.41328543995759,0.8897892932074898,3.997997369658823,0.9586359876416252,-0.778866608386209,0.4309723550544472,0.2321540769362879,0.7296866003794209,0,0,0,0,0,0,-0.03799939825132508,0.3135883056378222,0,0,0,0,0,0,0,0,0,0
60,2319.416591160295,723.2333172606304,968.2117420847644,620.1781615645268,0,0,0,7.7933702503734,0,0,0,0,0,-14,-39,-13,0,0,0,-1,0,0,0,0,0,138440,204293,17173,0,0,0,105,0,0,0,0,0,2.8279704990946875,0.9211218070917568,0.5032297435541105,0.24161840971366202,1.5133351361281238,0.8380797330923012,0.8100478610778283,0.9346782866393967,0,0,0,0,0,0,0.0013577583346413291,0.012436801942048202,0,0,0,0,0,0,0,0,0,0
61,3842.28480321964,3967.7721641905373,-445.25710185349453,305.3693827858442,0,0,0,0,14.400358096752967,0,0,0,0,52,-37,-5,0,0,0,0,2,0,0,0,0,-515985,195332,6672,0,0,0,0,-102,0,0,0,0,5.898830037871203,0.865602496087577,6.108254954557279,0.8578774951255973,-0.46538370147252806,0.5049325637670611,0.24256563573195244,0.8230843274370021,0,0,0,0,0,0,0,0,0.013393149054519729,0.4324352195935628,0,0,0,0,0,0,0,0
62,1860.6570293162192,1180.367442189221,180.19860238509136,532.9966743828882,0,0,0,-32.90568964098139,0,0,0,0,0,25,-19,-14,0,0,0,2,0,0,0,0,0,-249450,100198,18088,0,0,0,-178,0,0,0,0,0,1.1634927885877004,0.4717620109529316,1.3696243082109603,0.8719558023556692,-0.6022514819243779,0.267689688955765,0.4101975023836606,0.6729548901416832,0,0,0,0,0,0,-0.01407754008254704,0.13055507434688335,0,0,0,0,0,0,0,0,0,0
63,493.8957433052724,2717.616568323341,-3052.179601719021,831.4627770570896,0,0,0,-3.004000356137624,0,0,0,0,0,-27,103,-8,0,0,0,-2,0,0,0,0,0,273455,-542985,10620,0,0,0,210,0,0,0,0,0,-0.26202605386231315,0.0014962825745476662,3.287303789045603,0.8597930510072308,-4.274707320054181,0.3681211970882871,0.7333697536242285,0.9686041429739156,0,0,0,0,0,0,-0.007992276477963309,0.3108093659039809,0,0,0,0,0,0,0,0,0,0
64,2647.5575707110893,3162.6431581802317,-996,462.3303523043505,0,0,0,18.584060226506864,0,0,0,0,0,32,0,-9,0,0,0,2,0,0,0,0,0,-316697,-996,11931,0,0,0,-186,0,0,0,0,0,2.2481378377363974,0.7526671349698955,3.0300981076411793,0.8350643233263554,-1.1994517927202635,0.5859711808306561,0.4069746656638944,0.9346802134697458,0,0,0,0,0,0,0.010516857151575574,0.2972137803944806,0,0,0,0,0,0,0,0,0,0
65,2281.6195800022174,1624.0800934774452,248.04432122588332,426.40212016444184,0,0,0,-16.906954865553075,0,0,0,0,0,17,17,3,0,0,0,8,0,0,0,0,0,-168157,-88710,-3350,0,0,0,-896,0,0,0,0,0,2.9457844454922117,0.8548093286971282,2.212780783584524,0.8743709267731666,0.3088295407594752,0.14857836416664552,0.441574128107205,0.8978661686557311,0,0,0,0,0,0,-0.017400006958995382,0.02650682606347568,0,0,0,0,0,0,0,0,0,0
66,-609.692814508738,2199.7089244940726,-2854.1711479350342,5.9010406692850665,0,0,0,14.966160349613574,23.902207913324972,0,0,0,0,9,77,-4,0,0,0,-5,2,0,0,0,0,-88250,-401494,5198,0,0,0,590,-98,0,0,0,0,-0.04932370312528125,0.00043125592242087413,2.2942625552744547,0.8905597397367746,-2.227921437270138,0.6155633127260559,-0.13332038662716206,0.20614831653658597,0,0,0,0,0,0,-0.010222216512332278,0.08291611301992242,0.02787778200990489,0.7223949901349948,0,0,0,0,0,0,0,0
67,3206.214101854941,2387.932755808579,390.9453262480092,427.33601979835294,0,0,0,0,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,-27466,-15327,-22033,0,0,0,0,0,0,0,0,0,3.495264233783053,0.9784815057128461,2.4691241100396457,0.9786689014463826,0.34283651310260355,0.6061474449453067,0.683303610640791,0.8946659311103097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5624.14730796241,2090.171734326541,2781.9475869117305,741.7288607702021,0,-9.700874046063348,0,20,0,0,0,0,0,-2,-37,-5,0,1,0,0,0,0,0,0,0,22013,196125,7113,0,-252,0,20,0,0,0,0,0,5.642636834902315,0.9724423501567417,2.197104466118479,0.9483771216544867,2.5547299398519034,0.8330775451572485,0.8735518708817335,0.9705545358685255,0,0,-0.002507079279038999,0.17063301860379165,0,0,0.01975763732923895,0.4134635777848398,0,0,0,0,0,0,0,0,0,0
69,1999.3043322153671,933.0690617318032,276.62366009221296,786.9661371406664,0,0,0,2.645473250684404,0,0,0,0,0,28,21,-2,0,0,0,-5,0,0,0,0,0,-279053,-111601,3394,0,0,0,465,0,0,0,0,0,0.9710416430573073,0.3282414654550067,0.660200635999626,0.27433732006175277,-0.5180282759117503,0.297236457446603,0.8313472864870933,0.959409302646252,0,0,0,0,0,0,-0.0024780035176506657,0.008055847669926272,0,0,0,0,0,0,0,0,0,0
70,5317.242135769347,4278.837574925157,642.0996129305568,354.53900147465174,8.249624152534125,0,0,0,33.51632228644746,0,0,0,0,84,-55,37,1,0,0,0,4,0,0,0,0,-836770,292430,-45116,-745,0,0,0,-228,0,0,0,0,3.2260863334331598,0.6033710509620492,2.2433137423061904,0.5256547074380316,0.46653693807071944,0.2677395955816921,0.4817580786994799,0.8794924614635292,0.007391614082261765,0.3873679750767797,0,0,0,0,0,0,0.02708596027449467,0.45568993954041914,0,0,0,0,0,0,0,0
71,236.76493778683061,2223,-2712.2675948024844,712.2648823668537,0,0,0,-1.0470440679446398,14.814694290405868,0,0,0,0,0,-70,-3,0,0,0,-1,2,0,0,0,0,2223,370861,4428,0,0,0,96,-124,0,0,0,0,-0.35709924752351513,0.022465359545761347,2.033092016542806,0.9427075952565225,-3.265293762047539,0.6519984512893441,0.8669093264651392,0.9494719671847436,0,0,0,0,0,0,-0.001802108297527939,0.21796676412073712,0.009995279813605713,0.5196525368375194,0,0,0,0,0,0,0,0
72,354.8151296132382,61.48951231474348,-547.6015635119402,799.3625792610437,0,0,0,22.54914975423719,19.01545179515398,0,0,0,0,8,-44,-15,0,0,0,1,-3,0,0,0,0,-80097,233546,19459,0,0,0,-108,123,0,0,0,0,-0.7784751999270818,0.17532664417117597,-0.6040902423191039,0.18079883788753595,-0.975752641935633,0.5933139868539637,0.7595874768461307,0.9727028480428872,0,0,0,0,0,0,0.018044351179793236,0.42014588353981713,0.02373585630173699,0.5799768319422597,0,0,0,0,0,0,0,0
73,4872.010288286587,3515.4606074101175,904.6850681846554,504.191579690033,0,0,0,-52.326966998219234,0,0,0,0,0,51,-19,-4,0,0,0,-2,0,0,0,0,0,-508700,100792,5733,0,0,0,186,0,0,0,0,0,2.531816554104231,0.7141343104247528,1.1279799261412415,0.2811413342126698,0.910073465711001,0.8343101257243909,0.5567617473208512,0.9399935718359098,0,0,0,0,0,0,-0.06299858506888363,0.7496486883822706,0,0,0,0,0,0,0,0,0,0
74,6538.618128395621,4706.080305845244,1134.837572535267,571.9730152638003,0,0,0,125.72723475131,0,0,0,0,0,55,29,3,0,0,0,-5,0,0,0,0,0,-545729,-151891,-3227,0,0,0,555,0,0,0,0,0,6.32128565599472,0.8798607721871493,3.9110591386619156,0.7007237210579574,1.6681915362529305,0.8339632974117746,0.6382235319664064,0.9303180039199607,0,0,0,0,0,0,0.1038114491134664,0.8037737627218478,0,0,0,0,0,0,0,0,0,0
75,4500.610791803498,2387.4822401635465,1621.7984082669718,491.33014337297936,0,0,0,0,0,0,0,0,0,11,59,-16,0,0,0,0,0,0,0,0,0,-107736,-311454,20447,0,0,0,0,0,0,0,0,0,4.161831078577829,0.9405565941687977,2.2800051192569244,0.9604005441082317,1.3697066728884228,0.7817212111573731,0.5121192864324766,0.9078085526273807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3282.0921378690573,1929.4825501861342,1105.9721553040436,246.63743237887957,0,0,0,0,0,0,0,0,0,17,29,-2,0,0,0,0,0,0,0,0,0,-167873,-151369,2795,0,0,0,0,0,0,0,0,0,2.459028406885737,0.8393112879641084,1.6926067530229454,0.8529155620384465,0.45017226247726844,0.32141418016614576,0.31624939138551705,0.8105004589244389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-1468.3481253870762,2149.1782819541986,-4437.646324530069,844.4203399723174,15.278708960414633,0,0,-20.127438104121595,-19.451693639816142,0,0,0,0,-18,101,-9,-1,0,0,1,-4,0,0,0,0,184463,-527855,12112,778,0,0,-111,140,0,0,0,0,0.5770319071041952,0.02204887533210684,2.6193863093245393,0.719086998949111,-2.764123616499452,0.5341265422091862,0.7544163250080779,0.958030570752905,0.008409711936425496,0.19658752772256413,0,0,0,0,-0.025665683794609415,0.3182352062148768,-0.015391138870810568,0.30455753556515813,0,0,0,0,0,0,0,0
78,782.5696242997412,1011.6771829826757,-614.4671081233537,393.067151882281,0,0,0,13.51010508690436,-21.217707528766084,0,0,0,0,-72,62,-6,0,0,0,-2,-4,0,0,0,0,721789,-325209,8213,0,0,0,218,196,0,0,0,0,-0.5239748010477464,0.0470568943434066,-0.3473706331399658,0.01426672994638047,-0.5724939943644013,0.18318918823037836,0.4323468440514179,0.6421098368443842,0,0,0,0,0,0,-0.018979838711326476,0.1873335299485799,-0.017477178883465224,0.10460663881612714,0,0,0,0,0,0,0,0
79,6031.754610853994,4641.9087799258705,622.9815495570801,710.7294956686569,0,0,0,28.69598846740155,27.43879723498472,0,0,0,0,-23,-11,-1,0,0,0,-4,4,0,0,0,0,232622,58647,1947,0,0,0,368,-184,0,0,0,0,6.932399717957829,0.9368710630711943,5.524669075483294,0.9086119124425461,0.7511907843543091,0.8647695288680619,0.6435794881371554,0.9614143768769492,0,0,0,0,0,0,-0.011932155069229488,0.04210825673330713,0.024892525052324428,0.28527981310239847,0,0,0,0,0,0,0,0
80,3648.1974201413195,2321.3019920379156,971.8496036326396,355.0458244707643,0,0,0,0,0,0,0,0,0,36,16,5,0,0,0,0,0,0,0,0,0,-358428,-83314,-6036,0,0,0,0,0,0,0,0,0,3.4591274248113497,0.9793528261081822,2.01796696109701,0.9512409437324333,1.1145238010104312,0.9403689395970642,0.3266366627038965,0.9130710362617998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1943.4258032335888,1207.9410208209301,303.9805164191057,431.50426599355296,0,0,0,0,0,0,0,0,0,-14,59,1,0,0,0,0,0,0,0,0,0,141531,-309981,-814,0,0,0,0,0,0,0,0,0,2.5672068731151882,0.9058480081635623,1.5739652148078591,0.9467173851494207,0.6589173790175511,0.4172634043389205,0.3343242792897771,0.8866204837819905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5743.303847171759,3782,1338.1532537247404,542.5392871942513,0,0,0,0,80.61130625276766,0,0,0,0,0,-30,-9,0,0,0,0,1,0,0,0,0,3782,158614,11671,0,0,0,0,17,0,0,0,0,6.007003196830894,0.9506722038991663,3.6856148460151226,0.9159613715501719,1.538992066036504,0.8257792918052588,0.6578365116906821,0.9316613303348881,0,0,0,0,0,0,0,0,0.12455977308857154,0.7726973799594571,0,0,0,0,0,0,0,0
83,3950.8408776798537,1857.447689599183,1292.4840490431525,784.1703684756956,0,0,0,0,16.738770561822577,0,0,0,0,34,-1,-1,0,0,0,0,-2,0,0,0,0,-337394,6564,2095,0,0,0,0,94,0,0,0,0,4.688627079036142,0.9202868475560615,2.6561632665242434,0.7702864589587206,1.1972519731032714,0.8623651898795,0.830930164864317,0.9921123345978538,0,0,0,0,0,0,0,0,0.004281674544322532,0.14218942532969447,0,0,0,0,0,0,0,0
84,1504.8237902343403,970.8936950610951,-229.56263959221542,752.6804654043262,0,0,0,10.81226936113444,0,0,0,0,0,-30,53,-10,0,0,0,2,0,0,0,0,0,300174,-279620,13092,0,0,0,-222,0,0,0,0,0,0.20843581759157712,0.01224229477962767,-0.3485312472944668,0.03364874775732335,-0.045383537989397885,0.0184801791973548,0.574913083753425,0.9524093817232655,0,0,0,0,0,0,0.027437519122013594,0.3042002973101165,0,0,0,0,0,0,0,0,0,0
85,2511.61205795817,1521.8972330948163,602.9228089086828,423,0,0,0,-10.516452399294451,-25.691531646034434,0,0,0,0,23,-77,0,0,0,0,-3,4,0,0,0,0,-228563,405936,423,0,0,0,291,-204,0,0,0,0,2.779877329252584,0.880991281372252,1.0219661877240782,0.6457127548438576,1.332351480096122,0.5583955243474297,0.5126726745670985,0.8532456185351003,0,0,0,0,0,0,-0.036292226406862076,0.17489140482356952,-0.05082078672785827,0.6295491003870302,0,0,0,0,0,0,0,0
86,4185.037781191721,2744.1974229586776,492.5488934770401,948.2914647560028,0,0,0,0,0,0,0,0,0,18,26,-7,0,0,0,0,0,0,0,0,0,-175527,-136273,9384,0,0,0,0,0,0,0,0,0,3.442065504287044,0.9514605942312461,2.0665238080542534,0.8519995307596502,0.45285146413079813,0.7721398639698129,0.9226902321019986,0.9587108250115508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1076.932502971425,303.26692442654166,425.9034219471505,325.0700386262597,0,0,22.692117971473152,0,0,0,0,0,0,-28,26,-7,0,0,1,0,0,0,0,0,0,282141,-135797,9189,0,0,-183,0,0,0,0,0,0,-0.4167570362764442,0.03184533259248694,-0.7614769643429242,0.17093093967262463,0.09889516039821258,0.009475106488202063,0.2184201823458718,0.7459372226428874,0,0,0,0,0.02740458532239545,0.7720643293070889,0,0,0,0,0,0,0,0,0,0,0,0
88,5235.2436435967975,3181.5805822336115,1399.8450754903606,700.4765883429936,0,7.386077893390365,0,0,-54.044680363558314,0,0,0,0,-4,68,8,0,-1,0,0,-5,0,0,0,0,42909,-360210,-9452,0,247,0,0,290,0,0,0,0,5.433746951035321,0.9643034335981775,3.6349447489595876,0.9389899273939267,1.1183810854606977,0.6645999284704887,0.7136435434625775,0.9560983539041206,0,0,0.00040547926499745685,0.035325718186272975,0,0,0,0,-0.03362790611254956,0.3180837600015874,0,0,0,0,0,0,0,0
89,4021.53169805769,2649.5377802369185,454.01493003401265,917.9789877867588,0,0,0,0,0,0,0,0,0,-61,-18,16,0,0,0,0,0,0,0,0,0,611342,95192,-19574,0,0,0,0,0,0,0,0,0,4.076255007146269,0.8450778186138871,2.7855120545232697,0.6876752285998838,0.5582521340123258,0.6838874307636403,0.7324908186106651,0.8912821404113899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3253.04644012971,1915.889241435616,585.3705651626424,756.4131304787297,0,0,0,-8.412912393092824,3.786415445814953,0,0,0,0,3,-3,-15,0,0,0,1,-3,0,0,0,0,-28125,16312,20266,0,0,0,-99,204,0,0,0,0,3.3712493743401635,0.9757148153546206,2.0346357342908754,0.9472980148280125,0.599410745196631,0.875644664553185,0.7389020215463302,0.9391769460304407,0,0,0,0,0,0,-0.0032335320260249013,0.029637525111450923,0.001534405332337069,0.07134851082363901,0,0,0,0,0,0,0,0
91,1311.5076552308342,244.87345501530217,732.0114820733943,303.09020681909897,0,0,0,31.53251132303876,0,0,0,0,0,-45,-11,-10,0,0,0,5,0,0,0,0,0,450788,58560,13430,0,0,0,-565,0,0,0,0,0,0.8352224579488041,0.27146362270088353,-0.3887004754769367,0.06942896615462464,0.841894679897873,0.8998604869458899,0.37448757840813846,0.853546247475554,0,0,0,0,0,0,0.007540675119729423,0.21439812556284682,0,0,0,0,0,0,0,0,0,0
92,2174.3475057865257,1434.4884302089922,313.15250432990433,422.2652961763215,0,0,0,4.441275071307587,0,0,0,0,0,5,-18,-8,0,0,0,2,0,0,0,0,0,-48421,95700,10623,0,0,0,-174,0,0,0,0,0,2.2407994243119442,0.9308506656077892,1.4077047363257051,0.9328982851449329,0.3496119327191407,0.514318616267579,0.480619760170482,0.9550116411431414,0,0,0,0,0,0,0.002862995096630882,0.23970340203210677,0,0,0,0,0,0,0,0,0,0
93,775.409419574678,1385.2912146752933,-1054.2212969259708,441.11102755018146,0,0,3.228474275174136,0,0,0,0,0,0,-33,-44,15,0,0,-1,0,0,0,0,0,0,331412,231925,-18462,0,0,144,0,0,0,0,0,0,-0.010869449348792366,0.00012796479366580568,1.1811829751394296,0.7598450775706996,-1.3172998745427045,0.5824532064077914,0.11874879059252863,0.11964976134056055,0,0,0,0,0.00649865946194626,0.3456591540685755,0,0,0,0,0,0,0,0,0,0,0,0
94,2376.8603081650085,1206.0166728458862,226.40474095047102,926.8312022238006,5.305101638176552,0,0,12.302590506674164,0,0,0,0,0,8,-29,5,1,0,0,-4,0,0,0,0,0,-78716,152658,-5663,-733,0,0,376,0,0,0,0,0,2.0326189321456867,0.8382227928735075,0.9011063043061579,0.46172338207160674,0.207422062892179,0.5200542704014497,0.8865508271548103,0.9510766427446458,0.0006468171219260346,0.04586589993682361,0,0,0,0,0.0368929206706039,0.298450983107583,0,0,0,0,0,0,0,0,0,0
95,1536.469697556278,134.50785476336023,800.2397366568111,550.7477432286723,0,0,0,50.9743629074344,0,0,0,0,0,-39,-6,-9,0,0,0,5,0,0,0,0,0,389602,32394,11700,0,0,0,-465,0,0,0,0,0,2.2975040652936047,0.6647500872790642,0.845314010548034,0.17354541349979433,0.7726219667908739,0.8367831562723488,0.6189929260114008,0.9751546590412398,0,0,0,0,0,0,0.06057516194330871,0.6125054917213966,0,0,0,0,0,0,0,0,0,0
96,4526.282266201899,4192.636118368595,-44.20527032393147,491.5042810331033,0,0,0,-113.65286287586798,0,0,0,0,0,-28,-27,-8,0,0,0,6,0,0,0,0,0,283053,141636,10268,0,0,0,-666,0,0,0,0,0,3.928959736037652,0.9269626878064678,3.5517239217330507,0.9268624803429072,0.027274874998860305,0.004106572825331964,0.4000282997269535,0.772933312070137,0,0,0,0,0,0,-0.0500673604212233,0.2689187566796368,0,0,0,0,0,0,0,0,0,0
97,2130.2031224413404,2441.158063742798,-538.8870361153386,227.93209481388112,0,0,0,0,0,0,0,0,0,54,65,-18,0,0,0,0,0,0,0,0,0,-537980,-342983,22728,0,0,0,0,0,0,0,0,0,2.25598837088323,0.5265901412625884,2.413178125548069,0.61252798262589,-0.5056683641470107,0.10365433746370142,0.3484786094821699,0.735417822152647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3627.760510376335,2159.6319948284945,855.447621529238,613.5984799596881,0,0,0,-0.9175859410858891,0,0,0,0,0,-6,-19,3,0,0,0,-2,0,0,0,0,0,62149,100527,-3189,0,0,0,208,0,0,0,0,0,3.5327265632850016,0.9618408698652038,2.014861485162472,0.896952351217652,0.933359193984902,0.8717411613115241,0.5841606555272121,0.9812047867482276,0,0,0,0,0,0,0.00034522861042647244,0.03778117363170286,0,0,0,0,0,0,0,0,0,0
99,2805.07637787972,1620.688451796188,718.0781330145692,466.30979306896256,0,0,0,0,0,0,0,0,0,13,15,1,0,0,0,0,0,0,0,0,0,-128463,-77810,-833,0,0,0,0,0,0,0,0,0,2.357492870294507,0.949907703867047,1.3375716280254737,0.845104805223169,0.5564182819376101,0.8763071979554113,0.4635029603314243,0.9148637810137193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
